transcript_id	base_enst	gene_id	gene_name	chrom	strand	cds_len	n_codons	n_cds_exons	n_internal_junctions	div_by_3	length_filtered	in_txome_ref
ENST00000391701.1	ENST00000391701	ENSG00000178935.5	ZNF552	chr19	-	1221	407	3	2	True	False	True
ENST00000391705.7	ENST00000391705	ENSG00000131845.14	ZNF304	chr19	+	1977	659	3	2	True	False	True
ENST00000391711.7	ENST00000391711	ENSG00000185869.14	ZNF829	chr19	-	1296	432	5	4	True	False	True
ENST00000391713.5	ENST00000391713	ENSG00000131848.9	ZSCAN5A	chr19	-	1488	496	4	3	True	False	True
ENST00000391720.8	ENST00000391720	ENSG00000167646.14	DNAAF3	chr19	-	1764	588	12	11	True	True	True
ENST00000391728.8	ENST00000391728	ENSG00000167633.18	KIR3DL1	chr19	+	1332	444	9	8	True	False	True
ENST00000391738.8	ENST00000391738	ENSG00000239998.6	LILRA2	chr19	+	1449	483	8	7	True	False	True
ENST00000391742.7	ENST00000391742	ENSG00000167613.16	LAIR1	chr19	-	861	287	10	9	True	False	True
ENST00000391749.4	ENST00000391749	ENSG00000131042.14	LILRB2	chr19	-	1794	598	13	12	True	False	True
ENST00000391752.5	ENST00000391752	ENSG00000170889.14	RPS9	chr19	+	582	194	4	3	True	False	True
ENST00000391759.5	ENST00000391759	ENSG00000105619.13	TFPT	chr19	-	759	253	6	5	True	False	True
ENST00000391767.5	ENST00000391767	ENSG00000105605.7	CACNG7	chr19	+	825	275	5	4	True	False	True
ENST00000391769.2	ENST00000391769	ENSG00000179820.16	MYADM	chr19	+	966	322	1	0	True	False	True
ENST00000391773.6	ENST00000391773	ENSG00000142405.22	NLRP12	chr19	-	3186	1062	10	9	True	False	True
ENST00000391777.3	ENST00000391777	ENSG00000221874.4	ZNF816-ZNF321P	chr19	-	699	233	3	2	True	False	True
ENST00000391812.5	ENST00000391812	ENSG00000167747.14	C19orf48	chr19	-	351	117	1	0	True	False	True
ENST00000391835.1	ENST00000391835	ENSG00000204673.10	AKT1S1	chr19	-	828	276	5	4	True	False	True
ENST00000391842.5	ENST00000391842	ENSG00000104960.15	PTOV1	chr19	+	1248	416	12	11	True	False	True
ENST00000391851.8	ENST00000391851	ENSG00000126457.21	PRMT1	chr19	+	1059	353	10	9	True	False	True
ENST00000391857.9	ENST00000391857	ENSG00000142541.17	RPL13A	chr19	+	609	203	8	7	True	True	True
ENST00000391860.7	ENST00000391860	ENSG00000177614.11	PGBD5	chr1	-	1572	524	7	6	True	False	True
ENST00000391865.7	ENST00000391865	ENSG00000143774.16	GUK1	chr1	+	654	218	8	7	True	False	True
ENST00000391884.2	ENST00000391884	ENSG00000182324.7	KCNJ14	chr19	+	1308	436	2	1	True	False	True
ENST00000391895.6	ENST00000391895	ENSG00000082482.13	KCNK2	chr1	+	1266	422	7	6	True	False	True
ENST00000391901.7	ENST00000391901	ENSG00000118156.12	ZNF541	chr19	-	4038	1346	15	14	True	True	True
ENST00000391911.5	ENST00000391911	ENSG00000196878.15	LAMB3	chr1	-	3516	1172	22	21	True	False	True
ENST00000391916.7	ENST00000391916	ENSG00000197380.11	DACT3	chr19	-	1887	629	4	3	True	False	True
ENST00000391929.7	ENST00000391929	ENSG00000162892.16	IL24	chr1	+	621	207	6	5	True	False	True
ENST00000391945.10	ENST00000391945	ENSG00000104884.16	ERCC2	chr19	-	2280	760	23	22	True	False	True
ENST00000391946.7	ENST00000391946	ENSG00000104892.17	KLC3	chr19	+	1512	504	12	11	True	False	True
ENST00000391958.6	ENST00000391958	ENSG00000159915.12	ZNF233	chr19	+	2010	670	4	3	True	False	True
ENST00000391960.4	ENST00000391960	ENSG00000159885.14	ZNF222	chr19	+	1473	491	4	3	True	False	True
ENST00000391967.7	ENST00000391967	ENSG00000159166.15	LAD1	chr1	-	1551	517	10	9	True	True	True
ENST00000391973.6	ENST00000391973	ENSG00000168385.18	SEPTIN2	chr2	+	1083	361	11	10	True	False	True
ENST00000391975.5	ENST00000391975	ENSG00000115677.17	HDLBP	chr2	-	3804	1268	26	25	True	False	True
ENST00000391984.7	ENST00000391984	ENSG00000142330.20	CAPN10	chr2	+	2016	672	12	11	True	False	True
ENST00000391989.6	ENST00000391989	ENSG00000178602.8	OTOS	chr2	-	267	89	3	2	True	False	True
ENST00000391997.3	ENST00000391997	ENSG00000116703.14	PDC	chr1	-	738	246	3	2	True	False	True
ENST00000392002.7	ENST00000392002	ENSG00000142046.15	TMEM91	chr19	+	516	172	3	2	True	False	True
ENST00000392006.8	ENST00000392006	ENSG00000105323.17	HNRNPUL1	chr19	+	2568	856	15	14	True	False	True
ENST00000392017.9	ENST00000392017	ENSG00000085978.22	ATG16L1	chr2	+	1821	607	18	17	True	False	True
ENST00000392027.3	ENST00000392027	ENSG00000163283.7	ALPP	chr2	+	1605	535	11	10	True	False	True
ENST00000392028.8	ENST00000392028	ENSG00000167565.13	SERTAD3	chr19	-	588	196	1	0	True	False	True
ENST00000392038.7	ENST00000392038	ENSG00000105221.18	AKT2	chr19	-	1443	481	13	12	True	False	True
ENST00000392045.8	ENST00000392045	ENSG00000079263.19	SP140	chr2	+	2601	867	27	26	True	False	True
ENST00000392051.4	ENST00000392051	ENSG00000249861.4	LGALS16	chr19	+	426	142	4	3	True	False	True
ENST00000392052.8	ENST00000392052	ENSG00000006659.13	LGALS14	chr19	+	417	139	4	3	True	False	True
ENST00000392055.7	ENST00000392055	ENSG00000153823.18	PID1	chr2	-	651	217	3	2	True	False	True
ENST00000392056.8	ENST00000392056	ENSG00000153820.13	SPHKAP	chr2	-	5100	1700	12	11	True	False	True
ENST00000392062.7	ENST00000392062	ENSG00000144468.17	RHBDD1	chr2	+	945	315	6	5	True	False	True
ENST00000392070.7	ENST00000392070	ENSG00000135903.20	PAX3	chr2	-	1452	484	9	8	True	False	True
ENST00000392102.6	ENST00000392102	ENSG00000135912.11	TTLL4	chr2	+	3597	1199	18	17	True	False	True
ENST00000392122.3	ENST00000392122	ENSG00000198821.10	CD247	chr1	-	489	163	8	7	True	False	True
ENST00000392129.10	ENST00000392129	ENSG00000143183.16	TMCO1	chr1	-	564	188	7	6	True	False	True
ENST00000392133.7	ENST00000392133	ENSG00000079246.16	XRCC5	chr2	+	2196	732	21	20	True	False	True
ENST00000392142.9	ENST00000392142	ENSG00000085511.20	MAP3K4	chr6	+	4824	1608	27	26	True	False	True
ENST00000392153.7	ENST00000392153	ENSG00000181666.18	ZNF875	chr19	+	1920	640	4	3	True	False	True
ENST00000392161.4	ENST00000392161	ENSG00000181007.9	ZFP82	chr19	-	1596	532	4	3	True	False	True
ENST00000392167.4	ENST00000392167	ENSG00000146453.13	PNLDC1	chr6	+	1593	531	19	18	True	False	True
ENST00000392170.6	ENST00000392170	ENSG00000186017.14	ZNF566	chr19	-	1257	419	4	3	True	False	True
ENST00000392173.6	ENST00000392173	ENSG00000196357.12	ZNF565	chr19	-	1497	499	4	3	True	False	True
ENST00000392185.8	ENST00000392185	ENSG00000130340.16	SNX9	chr6	+	1785	595	18	17	True	False	True
ENST00000392197.7	ENST00000392197	ENSG00000011590.14	ZBTB32	chr19	+	1461	487	5	4	True	False	True
ENST00000392213.8	ENST00000392213	ENSG00000105695.15	MAG	chr19	+	1878	626	9	8	True	False	True
ENST00000392221.5	ENST00000392221	ENSG00000114942.14	EEF1B2	chr2	+	675	225	6	5	True	False	True
ENST00000392238.3	ENST00000392238	ENSG00000138439.12	FAM117B	chr2	+	1767	589	8	7	True	False	True
ENST00000392246.7	ENST00000392246	ENSG00000116030.17	SUMO1	chr2	-	303	101	5	4	True	False	True
ENST00000392257.7	ENST00000392257	ENSG00000155749.12	FLACC1	chr2	-	1266	422	14	13	True	False	True
ENST00000392271.6	ENST00000392271	ENSG00000105176.18	URI1	chr19	+	1605	535	11	10	True	False	True
ENST00000392283.9	ENST00000392283	ENSG00000240344.9	PPIL3	chr2	-	483	161	6	5	True	False	True
ENST00000392288.6	ENST00000392288	ENSG00000196268.11	ZNF493	chr19	+	2322	774	4	3	True	False	True
ENST00000392318.8	ENST00000392318	ENSG00000128641.19	MYO1B	chr2	+	3408	1136	30	29	True	False	True
ENST00000392321.3	ENST00000392321	ENSG00000196458.11	ZNF605	chr12	-	2016	672	4	3	True	False	True
ENST00000392325.9	ENST00000392325	ENSG00000141580.16	WDR45B	chr17	-	1032	344	10	9	True	False	True
ENST00000392328.6	ENST00000392328	ENSG00000151690.15	MFSD6	chr2	+	2373	791	6	5	True	False	True
ENST00000392329.7	ENST00000392329	ENSG00000151689.13	INPP1	chr2	+	1197	399	5	4	True	False	True
ENST00000392343.3	ENST00000392343	ENSG00000176155.19	CCDC57	chr17	-	2253	751	13	12	True	False	True
ENST00000392358.6	ENST00000392358	ENSG00000169727.12	GPS1	chr17	+	1581	527	13	12	True	False	True
ENST00000392359.8	ENST00000392359	ENSG00000169689.15	CENPX	chr17	-	243	81	5	4	True	True	True
ENST00000392370.8	ENST00000392370	ENSG00000064989.13	CALCRL	chr2	-	1383	461	12	11	True	False	True
ENST00000392379.6	ENST00000392379	ENSG00000161267.12	BDH1	chr3	-	1029	343	6	5	True	False	True
ENST00000392386.8	ENST00000392386	ENSG00000006016.11	CRLF1	chr19	-	1266	422	9	8	True	False	True
ENST00000392391.7	ENST00000392391	ENSG00000163964.16	PIGX	chr3	+	774	258	6	5	True	False	True
ENST00000392396.7	ENST00000392396	ENSG00000072274.13	TFRC	chr3	-	2280	760	18	17	True	False	True
ENST00000392403.8	ENST00000392403	ENSG00000116539.13	ASH1L	chr1	-	8892	2964	27	26	True	False	True
ENST00000392413.5	ENST00000392413	ENSG00000130518.17	IQCN	chr19	-	4101	1367	3	2	True	False	True
ENST00000392414.7	ENST00000392414	ENSG00000143627.19	PKLR	chr1	-	1629	543	11	10	True	False	True
ENST00000392429.1	ENST00000392429	ENSG00000164484.11	TMEM200A	chr6	+	1473	491	1	0	True	False	True
ENST00000392452.3	ENST00000392452	ENSG00000180611.7	MB21D2	chr3	-	1473	491	2	1	True	True	True
ENST00000392455.9	ENST00000392455	ENSG00000152492.15	CCDC50	chr3	+	1446	482	12	11	True	False	True
ENST00000392476.6	ENST00000392476	ENSG00000129657.16	SEC14L1	chr17	+	2157	719	16	15	True	False	True
ENST00000392481.6	ENST00000392481	ENSG00000163918.10	RFC4	chr3	-	1089	363	10	9	True	False	True
ENST00000392485.2	ENST00000392485	ENSG00000161547.17	SRSF2	chr17	-	663	221	2	1	True	False	True
ENST00000392487.1	ENST00000392487	ENSG00000163352.5	LENEP	chr1	+	183	61	1	0	True	True	True
ENST00000392490.5	ENST00000392490	ENSG00000135549.15	PKIB	chr6	+	234	78	2	1	True	False	True
ENST00000392492.7	ENST00000392492	ENSG00000129673.9	AANAT	chr17	+	621	207	3	2	True	False	True
ENST00000392499.6	ENST00000392499	ENSG00000213139.8	CRYGS	chr3	-	534	178	3	2	True	False	True
ENST00000392505.6	ENST00000392505	ENSG00000079156.17	OSBPL6	chr2	+	2877	959	24	23	True	False	True
ENST00000392509.6	ENST00000392509	ENSG00000088986.11	DYNLL1	chr12	+	267	89	2	1	True	False	True
ENST00000392518.8	ENST00000392518	ENSG00000169169.14	CPT1C	chr19	+	2409	803	18	17	True	False	True
ENST00000392519.7	ENST00000392519	ENSG00000184986.11	TMEM121	chr14	+	957	319	1	0	True	False	True
ENST00000392521.7	ENST00000392521	ENSG00000122966.16	CIT	chr12	-	6207	2069	47	46	True	False	True
ENST00000392523.8	ENST00000392523	ENSG00000185347.17	TEDC1	chr14	+	1485	495	9	8	True	False	True
ENST00000392524.6	ENST00000392524	ENSG00000170144.20	HNRNPA3	chr2	+	1134	378	10	9	True	False	True
ENST00000392533.8	ENST00000392533	ENSG00000135090.14	TAOK3	chr12	-	2694	898	19	18	True	False	True
ENST00000392539.4	ENST00000392539	ENSG00000128714.6	HOXD13	chr2	+	1029	343	2	1	True	False	True
ENST00000392547.6	ENST00000392547	ENSG00000115935.17	WIPF1	chr2	-	1509	503	7	6	True	False	True
ENST00000392550.8	ENST00000392550	ENSG00000073350.14	LLGL2	chr17	+	3060	1020	25	24	True	False	True
ENST00000392552.6	ENST00000392552	ENSG00000163328.13	GPR155	chr2	-	2610	870	15	14	True	False	True
ENST00000392554.7	ENST00000392554	ENSG00000184887.13	BTBD6	chr14	+	1455	485	4	3	True	False	True
ENST00000392562.5	ENST00000392562	ENSG00000177885.15	GRB2	chr17	-	651	217	5	4	True	False	True
ENST00000392568.7	ENST00000392568	ENSG00000183828.15	NUDT14	chr14	-	666	222	5	4	True	False	True
ENST00000392588.5	ENST00000392588	ENSG00000112290.13	WASF1	chr6	-	1677	559	8	7	True	False	True
ENST00000392593.9	ENST00000392593	ENSG00000166428.14	PLD4	chr14	+	1518	506	10	9	True	False	True
ENST00000392607.7	ENST00000392607	ENSG00000197177.15	ADGRA1	chr10	+	1680	560	6	5	True	False	True
ENST00000392614.8	ENST00000392614	ENSG00000172794.20	RAB37	chr17	+	684	228	9	8	True	False	True
ENST00000392619.2	ENST00000392619	ENSG00000186407.7	CD300E	chr17	-	615	205	4	3	True	False	True
ENST00000392621.6	ENST00000392621	ENSG00000178789.9	CD300LB	chr17	-	603	201	4	3	True	False	True
ENST00000392627.7	ENST00000392627	ENSG00000170412.18	GPRC5C	chr17	+	1323	441	3	2	True	False	True
ENST00000392634.9	ENST00000392634	ENSG00000203485.13	INF2	chr14	+	3747	1249	21	20	True	False	True
ENST00000392644.9	ENST00000392644	ENSG00000118690.13	ARMC2	chr6	+	2601	867	17	16	True	False	True
ENST00000392647.7	ENST00000392647	ENSG00000213160.10	KLHL23	chr2	+	1674	558	3	2	True	False	True
ENST00000392650.8	ENST00000392650	ENSG00000069188.17	SDK2	chr17	-	6516	2172	45	44	True	False	True
ENST00000392653.3	ENST00000392653	ENSG00000241794.2	SPRR2A	chr1	-	216	72	1	0	True	False	True
ENST00000392664.2	ENST00000392664	ENSG00000151704.15	KCNJ1	chr11	-	1173	391	2	1	True	False	True
ENST00000392676.8	ENST00000392676	ENSG00000154265.16	ABCA5	chr17	-	4926	1642	38	37	True	False	True
ENST00000392678.7	ENST00000392678	ENSG00000150455.13	TIRAP	chr11	+	705	235	2	1	True	False	True
ENST00000392687.4	ENST00000392687	ENSG00000172292.14	CERS6	chr2	+	1176	392	11	10	True	False	True
ENST00000392690.3	ENST00000392690	ENSG00000172318.5	B3GALT1	chr2	+	978	326	1	0	True	False	True
ENST00000392692.7	ENST00000392692	ENSG00000114346.13	ECT2	chr3	+	2742	914	24	23	True	False	True
ENST00000392701.8	ENST00000392701	ENSG00000115339.14	GALNT3	chr2	-	1899	633	10	9	True	False	True
ENST00000392708.9	ENST00000392708	ENSG00000134910.14	STT3A	chr11	+	2115	705	17	16	True	False	True
ENST00000392711.5	ENST00000392711	ENSG00000108946.15	PRKAR1A	chr17	+	1143	381	10	9	True	False	True
ENST00000392745.8	ENST00000392745	ENSG00000131323.16	TRAF3	chr14	+	1704	568	10	9	True	False	True
ENST00000392750.7	ENST00000392750	ENSG00000114209.15	PDCD10	chr3	-	636	212	7	6	True	False	True
ENST00000392769.6	ENST00000392769	ENSG00000154240.17	CEP112	chr17	-	2865	955	26	25	True	False	True
ENST00000392770.6	ENST00000392770	ENSG00000166257.9	SCN3B	chr11	-	645	215	5	4	True	False	True
ENST00000392783.7	ENST00000392783	ENSG00000123636.18	BAZ2B	chr2	-	6504	2168	35	34	True	False	True
ENST00000392790.6	ENST00000392790	ENSG00000138161.14	CUZD1	chr10	-	1821	607	9	8	True	True	True
ENST00000392793.5	ENST00000392793	ENSG00000109927.10	TECTA	chr11	+	6465	2155	23	22	True	False	True
ENST00000392795.7	ENST00000392795	ENSG00000007312.13	CD79B	chr17	-	690	230	6	5	True	False	True
ENST00000392806.4	ENST00000392806	ENSG00000183160.9	TMEM119	chr12	-	849	283	1	0	True	False	True
ENST00000392818.7	ENST00000392818	ENSG00000164897.14	TMUB1	chr7	-	738	246	2	1	True	False	True
ENST00000392825.8	ENST00000392825	ENSG00000144278.15	GALNT13	chr2	+	1668	556	11	10	True	False	True
ENST00000392827.2	ENST00000392827	ENSG00000212864.3	RNF208	chr9	-	783	261	1	0	True	False	True
ENST00000392837.9	ENST00000392837	ENSG00000111785.21	RIC8B	chr12	+	1680	560	10	9	True	False	True
ENST00000392842.5	ENST00000392842	ENSG00000111783.12	RFX4	chr12	+	2205	735	18	17	True	False	True
ENST00000392863.6	ENST00000392863	ENSG00000111850.11	SMIM8	chr6	+	291	97	2	1	True	False	True
ENST00000392869.6	ENST00000392869	ENSG00000121964.14	GTDC1	chr2	-	1374	458	9	8	True	False	True
ENST00000392870.3	ENST00000392870	ENSG00000198873.12	GRK5	chr10	+	1770	590	16	15	True	False	True
ENST00000392872.8	ENST00000392872	ENSG00000139372.15	TDG	chr12	+	1230	410	10	9	True	False	True
ENST00000392876.8	ENST00000392876	ENSG00000111696.12	NT5DC3	chr12	-	1644	548	14	13	True	False	True
ENST00000392886.6	ENST00000392886	ENSG00000213218.10	CSH2	chr17	-	651	217	5	4	True	False	True
ENST00000392915.6	ENST00000392915	ENSG00000176601.13	MAP3K19	chr2	-	3984	1328	10	9	True	False	True
ENST00000392920.8	ENST00000392920	ENSG00000196405.13	EVL	chr14	+	1254	418	14	13	True	False	True
ENST00000392927.7	ENST00000392927	ENSG00000139351.15	SYCP3	chr12	-	708	236	8	7	True	False	True
ENST00000392951.9	ENST00000392951	ENSG00000149591.17	TAGLN	chr11	+	603	201	4	3	True	False	True
ENST00000392959.5	ENST00000392959	ENSG00000135338.14	LCA5	chr6	-	2091	697	7	6	True	False	True
ENST00000392976.5	ENST00000392976	ENSG00000008283.16	CYB561	chr17	-	753	251	5	4	True	False	True
ENST00000392977.8	ENST00000392977	ENSG00000151572.18	ANO4	chr12	+	2865	955	26	25	True	False	True
ENST00000392981.6	ENST00000392981	ENSG00000114127.10	XRN1	chr3	-	5082	1694	41	40	True	False	True
ENST00000392982.8	ENST00000392982	ENSG00000165816.13	VWA2	chr10	+	2265	755	13	12	True	False	True
ENST00000392993.7	ENST00000392993	ENSG00000175066.16	GK5	chr3	-	1587	529	16	15	True	False	True
ENST00000393033.9	ENST00000393033	ENSG00000123159.16	GIPC1	chr19	-	999	333	6	5	True	False	True
ENST00000393035.6	ENST00000393035	ENSG00000158234.12	FAIM	chr3	+	537	179	4	3	True	False	True
ENST00000393040.7	ENST00000393040	ENSG00000136717.15	BIN1	chr2	-	1446	482	15	14	True	False	True
ENST00000393045.7	ENST00000393045	ENSG00000131788.16	PIAS3	chr1	-	1884	628	14	13	True	False	True
ENST00000393047.8	ENST00000393047	ENSG00000150776.18	NKAPD1	chr11	+	879	293	5	4	True	False	True
ENST00000393056.8	ENST00000393056	ENSG00000123454.12	DBH	chr9	+	1851	617	12	11	True	True	True
ENST00000393067.8	ENST00000393067	ENSG00000110777.12	POU2AF1	chr11	-	768	256	5	4	True	False	True
ENST00000393077.2	ENST00000393077	ENSG00000151532.13	VTI1A	chr10	+	651	217	8	7	True	False	True
ENST00000393081.5	ENST00000393081	ENSG00000197142.10	ACSL5	chr10	+	2049	683	20	19	True	False	True
ENST00000393085.4	ENST00000393085	ENSG00000105887.11	MTPN	chr7	-	354	118	4	3	True	False	True
ENST00000393092.7	ENST00000393092	ENSG00000015413.9	DPEP1	chr16	+	1233	411	10	9	True	False	True
ENST00000393094.7	ENST00000393094	ENSG00000166266.14	CUL5	chr11	+	2340	780	19	18	True	False	True
ENST00000393106.6	ENST00000393106	ENSG00000115107.20	STEAP3	chr2	+	1464	488	4	3	True	False	True
ENST00000393114.7	ENST00000393114	ENSG00000122783.16	CYREN	chr7	-	471	157	3	2	True	False	True
ENST00000393115.7	ENST00000393115	ENSG00000165948.11	IFI27L1	chr14	+	312	104	4	3	True	False	True
ENST00000393119.7	ENST00000393119	ENSG00000011143.17	MKS1	chr17	-	1677	559	18	17	True	True	True
ENST00000393127.6	ENST00000393127	ENSG00000152578.13	GRIA4	chr11	+	2652	884	15	14	True	False	True
ENST00000393132.2	ENST00000393132	ENSG00000172331.12	BPGM	chr7	+	777	259	2	1	True	False	True
ENST00000393140.6	ENST00000393140	ENSG00000175785.13	PRIMA1	chr14	-	459	153	4	3	True	False	True
ENST00000393147.6	ENST00000393147	ENSG00000175497.17	DPP10	chr2	+	2400	800	26	25	True	True	True
ENST00000393158.7	ENST00000393158	ENSG00000170962.13	PDGFD	chr11	-	1110	370	7	6	True	False	True
ENST00000393165.7	ENST00000393165	ENSG00000144134.18	RABL2A	chr2	+	687	229	8	7	True	False	True
ENST00000393190.4	ENST00000393190	ENSG00000243678.11	NME2	chr17	+	456	152	4	3	True	False	True
ENST00000393196.7	ENST00000393196	ENSG00000239672.7	NME1	chr17	+	456	152	4	3	True	False	True
ENST00000393197.3	ENST00000393197	ENSG00000136697.13	IL1F10	chr2	+	456	152	4	3	True	False	True
ENST00000393203.3	ENST00000393203	ENSG00000134247.10	PTGFRN	chr1	+	2637	879	9	8	True	False	True
ENST00000393216.2	ENST00000393216	ENSG00000188523.8	CFAP77	chr9	+	852	284	6	5	True	False	True
ENST00000393217.7	ENST00000393217	ENSG00000133640.20	LRRIQ1	chr12	+	5166	1722	26	25	True	False	True
ENST00000393218.6	ENST00000393218	ENSG00000100600.15	LGMN	chr14	-	1299	433	13	12	True	False	True
ENST00000393229.4	ENST00000393229	ENSG00000196358.11	NTNG2	chr9	+	1590	530	7	6	True	False	True
ENST00000393230.6	ENST00000393230	ENSG00000106459.15	NRF1	chr7	+	1509	503	10	9	True	False	True
ENST00000393238.7	ENST00000393238	ENSG00000172765.17	TMCC1	chr3	-	1959	653	4	3	True	False	True
ENST00000393261.8	ENST00000393261	ENSG00000132004.13	FBXW9	chr19	-	1374	458	10	9	True	False	True
ENST00000393274.6	ENST00000393274	ENSG00000175984.15	DENND2C	chr1	-	2784	928	18	17	True	False	True
ENST00000393284.7	ENST00000393284	ENSG00000180881.19	CAPS2	chr12	-	1146	382	11	10	True	False	True
ENST00000393295.8	ENST00000393295	ENSG00000240682.10	ISY1	chr3	-	855	285	11	10	True	False	True
ENST00000393316.8	ENST00000393316	ENSG00000188761.13	BCL2L15	chr1	-	489	163	4	3	True	False	True
ENST00000393328.6	ENST00000393328	ENSG00000121067.19	SPOP	chr17	-	1122	374	9	8	True	False	True
ENST00000393330.6	ENST00000393330	ENSG00000127324.9	TSPAN8	chr12	-	711	237	8	7	True	False	True
ENST00000393346.8	ENST00000393346	ENSG00000073921.18	PICALM	chr11	-	1956	652	20	19	True	False	True
ENST00000393354.7	ENST00000393354	ENSG00000167080.9	B4GALNT2	chr17	+	1518	506	11	10	True	True	True
ENST00000393359.7	ENST00000393359	ENSG00000135966.13	TGFBRAP1	chr2	-	2580	860	11	10	True	False	True
ENST00000393366.7	ENST00000393366	ENSG00000159199.14	ATP5MC1	chr17	+	408	136	4	3	True	False	True
ENST00000393370.6	ENST00000393370	ENSG00000119383.19	PTPA	chr9	+	969	323	10	9	True	False	True
ENST00000393371.6	ENST00000393371	ENSG00000146090.16	RASGEF1C	chr5	-	1398	466	13	12	True	False	True
ENST00000393381.3	ENST00000393381	ENSG00000056050.7	HPF1	chr4	-	1038	346	8	7	True	False	True
ENST00000393382.7	ENST00000393382	ENSG00000170703.15	TTLL6	chr17	-	2673	891	15	14	True	False	True
ENST00000393386.7	ENST00000393386	ENSG00000106278.12	PTPRZ1	chr7	+	6945	2315	30	29	True	False	True
ENST00000393405.6	ENST00000393405	ENSG00000002919.14	SNX11	chr17	+	810	270	6	5	True	False	True
ENST00000393408.7	ENST00000393408	ENSG00000108468.15	CBX1	chr17	-	555	185	4	3	True	False	True
ENST00000393409.2	ENST00000393409	ENSG00000114554.11	PLXNA1	chr3	+	5688	1896	31	30	True	True	True
ENST00000393437.8	ENST00000393437	ENSG00000170500.13	LONRF2	chr2	-	2262	754	12	11	True	False	True
ENST00000393451.7	ENST00000393451	ENSG00000004866.20	ST7	chr7	+	1662	554	15	14	True	False	True
ENST00000393459.5	ENST00000393459	ENSG00000107819.13	SFXN3	chr10	+	963	321	10	9	True	False	True
ENST00000393469.8	ENST00000393469	ENSG00000221955.10	SLC12A8	chr3	-	2142	714	13	12	True	False	True
ENST00000393473.6	ENST00000393473	ENSG00000144182.17	LIPT1	chr2	+	1119	373	1	0	True	False	True
ENST00000393483.8	ENST00000393483	ENSG00000135951.16	TSGA10	chr2	-	2094	698	16	15	True	False	True
